Code,latitude,longitude,target_dose_rate,target_dose_rate_0_1m,organic_carbon_b0,organic_carbon_b10,clay_fraction_0_30,clay_fraction_30_60,sand_fraction_b0,sand_fraction_b10,bulk_density_b0,bulk_density_b10,soil_pH_b0,soil_pH_b10,elevation_m,slope_deg_final,twi_scaled
2760,50.77713,29.514478,0.09,0.1,4.0,4.0,14.0,16.0,50.0,49.0,125.0,125.0,60.0,61.0,124.0,14.7,5.76
2761,50.774105,29.481023,0.12,0.12,4.0,5.0,17.0,18.0,60.0,59.0,118.0,125.0,62.0,62.0,148.0,25.4,5.04
2762,50.774105,29.495424,0.11,0.11,4.0,4.0,18.0,19.0,60.0,59.0,127.0,128.0,61.0,60.0,129.0,45.0,2.95
2763,50.77541,29.52476,0.09,0.1,6.0,6.0,17.0,18.0,48.0,48.0,122.0,124.0,60.0,60.0,123.0,4.9,6.72
2764,50.774105,29.552542,0.11,0.12,7.0,7.0,19.0,21.0,57.0,57.0,121.0,125.0,63.0,63.0,136.0,19.0,4.64
2765,50.772658,29.565394,0.11,0.13,5.0,5.0,19.0,21.0,50.0,50.0,132.0,131.0,65.0,65.0,122.0,1.6,7.72
2766,50.774105,29.62394,0.1,0.11,6.0,5.0,13.0,14.0,75.0,75.0,115.0,122.0,57.0,57.0,135.0,19.6,5.54
2767,50.774105,29.63822,0.1,0.1,6.0,5.0,13.0,14.0,74.0,74.0,120.0,127.0,56.0,56.0,144.0,22.2,5.3
2768,50.774105,29.652408,0.09,0.1,6.0,5.0,13.0,14.0,77.0,77.0,121.0,127.0,55.0,55.0,152.0,24.9,4.56
2769,50.774132,29.666786,0.1,0.1,6.0,6.0,11.0,12.0,80.0,81.0,112.0,121.0,52.0,52.0,152.0,19.5,4.95
2770,50.774132,29.681065,0.1,0.12,6.0,5.0,11.0,11.0,72.0,72.0,117.0,125.0,54.0,55.0,164.0,45.0,4.15
2771,50.774132,29.695343,0.09,0.1,5.0,4.0,11.0,12.0,72.0,73.0,104.0,109.0,55.0,55.0,158.0,41.4,4.4
2772,50.774132,29.709623,0.09,0.1,7.0,8.0,11.0,12.0,76.0,76.0,118.0,125.0,55.0,55.0,166.0,10.7,5.23
2773,50.774105,29.723898,0.1,0.11,5.0,5.0,11.0,12.0,75.0,75.0,118.0,122.0,55.0,55.0,164.0,38.4,4.37
2774,50.774132,29.738181,0.1,0.12,9.0,9.0,10.0,11.0,72.0,72.0,117.0,124.0,54.0,54.0,152.0,9.8,5.52
2775,50.774132,29.752459,0.1,0.1,6.0,6.0,10.0,11.0,72.0,72.0,118.0,126.0,53.0,54.0,150.0,13.2,5.25
2776,50.774105,29.766736,0.09,0.1,7.0,6.0,13.0,14.0,70.0,70.0,124.0,124.0,59.0,59.0,150.0,29.8,5.05
2777,50.774105,29.780948,0.1,0.1,7.0,6.0,13.0,14.0,67.0,67.0,128.0,130.0,62.0,62.0,139.0,5.9,6.63
2778,50.774105,29.895253,0.09,0.1,6.0,5.0,13.0,15.0,66.0,66.0,126.0,127.0,59.0,59.0,139.0,7.6,5.68
2779,50.774132,29.923806,0.09,0.09,7.0,6.0,11.0,13.0,67.0,67.0,123.0,128.0,57.0,57.0,148.0,11.5,5.44
2780,50.774132,29.938085,0.09,0.1,6.0,7.0,11.0,13.0,68.0,68.0,125.0,126.0,59.0,59.0,152.0,24.2,4.46
2781,50.774105,29.952371,0.1,0.1,6.0,5.0,10.0,12.0,74.0,73.0,121.0,129.0,52.0,52.0,158.0,12.5,5.28
2782,50.774132,29.966644,0.09,0.1,8.0,8.0,10.0,12.0,72.0,72.0,120.0,124.0,53.0,53.0,160.0,10.8,5.42
2783,50.774105,29.98093,0.1,0.11,6.0,5.0,13.0,14.0,70.0,70.0,118.0,123.0,55.0,55.0,151.0,19.5,5.24
2784,50.774105,29.99521,0.13,0.13,5.0,5.0,11.0,12.0,77.0,78.0,116.0,124.0,52.0,53.0,142.0,8.1,5.69
2785,50.774105,30.00949,0.1,0.12,6.0,5.0,11.0,13.0,75.0,77.0,120.0,126.0,58.0,58.0,147.0,9.4,5.86
2786,50.774105,30.023769,0.09,0.1,4.0,4.0,17.0,18.0,64.0,64.0,126.0,130.0,66.0,66.0,135.0,4.2,6.4
2787,50.774132,30.038037,0.11,0.12,7.0,8.0,14.0,15.0,64.0,64.0,122.0,127.0,60.0,60.0,143.0,7.7,5.55
2788,50.774001,30.067866,0.1,0.12,6.0,5.0,17.0,17.0,51.0,52.0,127.0,126.0,65.0,65.0,125.0,4.7,6.18
2789,50.765139,29.952364,0.09,0.1,5.0,5.0,11.0,12.0,67.0,67.0,122.0,128.0,57.0,57.0,147.0,11.4,6.05
2790,50.764886,29.939021,0.1,0.11,5.0,6.0,14.0,15.0,71.0,70.0,127.0,128.0,58.0,58.0,148.0,12.5,4.99
2791,50.765139,29.923806,0.1,0.11,7.0,6.0,12.0,13.0,70.0,70.0,123.0,129.0,59.0,59.0,150.0,42.1,4.25
2792,50.765139,29.895249,0.09,0.1,7.0,6.0,11.0,13.0,70.0,69.0,120.0,126.0,53.0,53.0,151.0,10.3,5.66
2793,50.765139,29.652507,0.1,0.1,5.0,5.0,11.0,12.0,77.0,76.0,121.0,128.0,51.0,51.0,155.0,45.0,4.13
2794,50.756119,29.952371,0.11,0.11,4.0,5.0,11.0,12.0,70.0,70.0,127.0,129.0,57.0,58.0,152.0,20.3,4.91
2795,50.756119,29.938092,0.1,0.11,7.0,7.0,15.0,16.0,70.0,70.0,126.0,126.0,57.0,57.0,153.0,24.3,4.87
2796,50.756146,29.923806,0.12,0.12,5.0,5.0,13.0,15.0,73.0,73.0,124.0,126.0,58.0,58.0,145.0,5.2,6.41
2797,50.756119,29.895253,0.1,0.11,5.0,5.0,13.0,15.0,78.0,79.0,129.0,129.0,60.0,61.0,152.0,25.2,4.79
2798,50.747154,29.895249,0.1,0.12,6.0,6.0,11.0,13.0,77.0,78.0,118.0,124.0,54.0,54.0,164.0,16.1,4.88
2799,51.160815,29.838134,0.1,0.12,4.0,4.0,14.0,16.0,59.0,58.0,129.0,131.0,58.0,59.0,136.0,21.9,4.54
2800,51.161419,29.823854,0.11,0.11,5.0,4.0,17.0,19.0,57.0,57.0,137.0,137.0,58.0,58.0,135.0,1.5,8.29
2801,51.160819,29.808623,0.1,0.12,4.0,4.0,15.0,17.0,52.0,52.0,134.0,134.0,61.0,61.0,140.0,7.5,6.06
2802,51.151822,29.823855,0.09,0.1,5.0,5.0,17.0,18.0,53.0,53.0,138.0,136.0,60.0,59.0,136.0,5.5,5.91
2803,51.151827,29.809575,0.11,0.12,4.0,5.0,12.0,13.0,53.0,53.0,133.0,134.0,58.0,57.0,148.0,33.4,4.78
2804,51.151822,29.795296,0.11,0.11,6.0,5.0,14.0,16.0,63.0,63.0,128.0,130.0,57.0,56.0,136.0,8.8,5.94
2805,51.142829,29.838134,0.1,0.12,5.0,5.0,12.0,14.0,61.0,61.0,131.0,131.0,54.0,54.0,152.0,30.3,4.58
2806,51.142829,29.823855,0.09,0.11,4.0,4.0,13.0,14.0,62.0,61.0,132.0,133.0,58.0,58.0,150.0,25.1,4.52
2807,51.142835,29.810527,0.1,0.11,4.0,4.0,15.0,17.0,64.0,63.0,131.0,134.0,60.0,60.0,132.0,8.1,6.25
2808,51.133842,29.838133,0.1,0.11,4.0,4.0,15.0,17.0,64.0,64.0,133.0,133.0,58.0,58.0,132.0,9.5,5.82
2809,51.134441,29.823854,0.09,0.1,5.0,4.0,16.0,18.0,59.0,58.0,135.0,135.0,61.0,61.0,129.0,15.5,5.13
2810,51.124842,29.795296,0.1,0.1,5.0,5.0,16.0,17.0,55.0,55.0,135.0,135.0,59.0,59.0,125.0,7.9,5.65
2811,51.123834,29.781093,0.09,0.09,6.0,5.0,16.0,18.0,60.0,60.0,133.0,132.0,61.0,61.0,128.0,13.3,5.48
2812,51.133842,29.796249,0.09,0.1,4.0,4.0,17.0,19.0,54.0,54.0,135.0,135.0,61.0,61.0,132.0,3.1,7.07
2813,51.142835,29.794344,0.09,0.1,4.0,4.0,16.0,18.0,59.0,59.0,133.0,132.0,59.0,59.0,133.0,9.3,5.85
2814,51.133842,29.781017,0.1,0.11,4.0,4.0,18.0,20.0,56.0,56.0,133.0,131.0,62.0,62.0,135.0,3.8,6.06
2815,51.133835,29.809575,0.09,0.09,4.0,4.0,18.0,19.0,61.0,60.0,131.0,131.0,61.0,61.0,131.0,6.9,5.96
2816,51.143435,29.781017,0.11,0.11,5.0,5.0,10.0,12.0,66.0,65.0,130.0,131.0,59.0,59.0,157.0,19.0,4.58
2817,51.152105,29.778549,0.11,0.12,5.0,5.0,11.0,12.0,76.0,76.0,129.0,129.0,54.0,54.0,139.0,24.0,4.56
2818,51.12511,29.73936,0.09,0.1,8.0,8.0,10.0,11.0,67.0,68.0,120.0,125.0,57.0,57.0,144.0,30.3,4.61
2819,51.152375,29.739076,0.09,0.1,3.0,3.0,15.0,16.0,66.0,66.0,133.0,131.0,62.0,62.0,144.0,8.3,5.53
2820,51.151822,29.695338,0.1,0.11,7.0,6.0,9.0,11.0,78.0,79.0,119.0,126.0,53.0,53.0,163.0,27.4,4.96
2821,51.12492,29.696735,0.09,0.1,6.0,5.0,11.0,12.0,74.0,74.0,121.0,127.0,58.0,58.0,157.0,30.4,4.2
2822,51.125291,29.656334,0.1,0.12,4.0,4.0,16.0,17.0,58.0,57.0,136.0,135.0,63.0,63.0,143.0,6.7,6.28
2823,51.097862,29.695255,0.1,0.1,5.0,4.0,15.0,17.0,70.0,70.0,125.0,126.0,61.0,61.0,141.0,26.8,4.73
2824,51.070635,29.735813,0.1,0.1,9.0,8.0,11.0,12.0,69.0,68.0,122.0,128.0,54.0,54.0,152.0,14.5,5.26
2825,51.072272,29.694579,0.09,0.1,4.0,5.0,15.0,17.0,57.0,57.0,138.0,139.0,64.0,64.0,138.0,9.3,5.62
2826,51.0435,29.65191,0.14,0.16,3.0,4.0,17.0,18.0,52.0,52.0,135.0,136.0,65.0,65.0,159.0,4.5,6.17
2827,51.043935,29.607021,0.1,0.1,3.0,3.0,18.0,19.0,54.0,54.0,135.0,133.0,63.0,63.0,166.0,4.3,6.95
2828,51.043315,29.566834,0.1,0.1,4.0,4.0,17.0,18.0,60.0,60.0,131.0,131.0,61.0,61.0,180.0,28.9,4.29
2829,51.043903,29.523869,0.1,0.11,4.0,4.0,17.0,18.0,63.0,62.0,131.0,132.0,59.0,59.0,182.0,12.0,5.39
2830,51.070883,29.523869,0.1,0.11,4.0,4.0,18.0,20.0,59.0,59.0,138.0,136.0,62.0,62.0,182.0,13.5,5.2
2831,51.070892,29.480208,0.09,0.1,3.0,3.0,17.0,19.0,65.0,65.0,137.0,136.0,63.0,63.0,182.0,9.7,5.46
2832,51.043914,29.48116,0.12,0.12,9.0,9.0,12.0,14.0,73.0,73.0,125.0,129.0,56.0,56.0,192.0,16.0,5.66
2833,51.043903,29.438176,0.11,0.12,5.0,5.0,18.0,19.0,56.0,56.0,133.0,131.0,64.0,63.0,175.0,4.3,6.27
2834,51.016936,29.438323,0.12,0.13,4.0,4.0,17.0,19.0,61.0,61.0,140.0,139.0,62.0,62.0,173.0,7.0,6.05
2835,50.988598,29.438219,0.11,0.12,4.0,4.0,17.0,18.0,56.0,55.0,132.0,131.0,61.0,61.0,161.0,6.2,6.86
2836,50.989943,29.39533,0.12,0.13,5.0,5.0,11.0,12.0,68.0,68.0,123.0,124.0,62.0,62.0,183.0,21.0,4.97
2837,50.962981,29.395487,0.09,0.09,3.0,3.0,13.0,14.0,68.0,68.0,130.0,131.0,61.0,61.0,178.0,5.0,6.47
2838,50.93645,29.438323,0.11,0.13,3.0,3.0,19.0,20.0,56.0,56.0,137.0,138.0,63.0,63.0,173.0,7.3,5.67
2839,50.90868,29.4383,0.09,0.1,4.0,5.0,12.0,14.0,68.0,69.0,127.0,128.0,56.0,56.0,190.0,14.7,5.43
2840,50.882024,29.481023,0.08,0.1,4.0,3.0,15.0,16.0,69.0,70.0,130.0,131.0,60.0,60.0,176.0,5.9,5.84
2841,50.855044,29.481023,0.08,0.09,4.0,4.0,19.0,20.0,58.0,58.0,134.0,132.0,63.0,63.0,174.0,2.2,7.56
2842,50.827867,29.478841,0.1,0.11,6.0,5.0,13.0,14.0,62.0,62.0,128.0,129.0,58.0,58.0,178.0,22.1,4.79
2843,50.800762,29.479558,0.1,0.11,5.0,6.0,13.0,15.0,73.0,73.0,131.0,132.0,57.0,57.0,168.0,27.4,4.36
2844,50.773533,29.438323,0.09,0.09,4.0,4.0,16.0,18.0,48.0,48.0,131.0,133.0,66.0,66.0,150.0,4.6,5.98
2845,50.7463,29.47899,0.09,0.1,5.0,5.0,10.0,12.0,75.0,75.0,119.0,125.0,55.0,55.0,133.0,27.7,4.74
2846,50.747125,29.523869,0.1,0.13,8.0,8.0,13.0,14.0,75.0,75.0,113.0,120.0,51.0,51.0,143.0,36.4,4.77
2847,50.747125,29.566822,0.1,0.1,5.0,6.0,13.0,14.0,71.0,71.0,115.0,123.0,56.0,56.0,143.0,42.6,3.97
2848,50.774105,29.609562,0.1,0.12,9.0,10.0,13.0,14.0,64.0,65.0,111.0,115.0,64.0,64.0,129.0,4.6,6.87
2849,50.747154,29.60967,0.1,0.15,5.0,5.0,12.0,13.0,73.0,73.0,121.0,127.0,57.0,57.0,159.0,45.0,3.69
2850,50.747154,29.652507,0.09,0.1,6.0,5.0,12.0,13.0,71.0,71.0,112.0,119.0,53.0,53.0,156.0,45.0,3.44
2851,50.747753,29.695343,0.1,0.12,7.0,7.0,10.0,11.0,80.0,80.0,114.0,123.0,52.0,52.0,166.0,15.8,5.08
2852,50.747125,29.738101,0.09,0.1,6.0,7.0,14.0,15.0,66.0,67.0,116.0,118.0,58.0,58.0,157.0,45.0,4.45
2853,50.747125,29.780948,0.11,0.12,7.0,7.0,12.0,13.0,70.0,70.0,121.0,122.0,57.0,57.0,156.0,17.6,4.95
2854,50.774132,29.823854,0.09,0.09,5.0,5.0,15.0,16.0,63.0,63.0,133.0,133.0,59.0,59.0,135.0,3.2,6.46
2855,50.747154,29.823854,0.09,0.09,5.0,7.0,13.0,14.0,70.0,70.0,117.0,123.0,51.0,51.0,154.0,40.0,4.7
2856,50.77465,29.86633,0.09,0.1,8.0,8.0,13.0,14.0,69.0,70.0,119.0,122.0,55.0,55.0,141.0,12.1,5.83
2857,50.747154,29.86669,0.11,0.11,6.0,5.0,11.0,13.0,71.0,71.0,120.0,126.0,57.0,57.0,166.0,23.6,4.44
2858,50.747503,29.909794,0.1,0.11,6.0,6.0,13.0,14.0,76.0,76.0,118.0,126.0,54.0,54.0,167.0,43.5,3.95
2859,50.774105,29.909532,0.09,0.11,5.0,5.0,14.0,15.0,64.0,64.0,128.0,130.0,63.0,63.0,140.0,7.0,5.67
2860,50.74714,29.95358,0.11,0.12,6.0,5.0,13.0,14.0,67.0,66.0,127.0,129.0,61.0,61.0,148.0,13.7,6.14
2861,50.747665,29.994827,0.13,0.14,7.0,7.0,12.0,13.0,74.0,75.0,119.0,127.0,52.0,52.0,162.0,4.6,6.37
2862,50.747154,30.03899,0.09,0.1,5.0,6.0,18.0,19.0,47.0,46.0,136.0,135.0,66.0,66.0,128.0,5.5,6.15
2863,50.747296,30.080938,0.09,0.1,5.0,5.0,17.0,18.0,53.0,52.0,131.0,132.0,69.0,69.0,131.0,12.2,5.5
2864,50.774132,30.079923,0.09,0.1,6.0,5.0,15.0,16.0,55.0,56.0,128.0,127.0,65.0,65.0,125.0,3.8,7.04
2865,50.774162,30.121927,0.1,0.11,6.0,7.0,11.0,12.0,77.0,77.0,113.0,122.0,54.0,54.0,153.0,25.6,4.87
2866,50.801309,30.123328,0.1,0.11,4.0,4.0,14.0,15.0,59.0,59.0,136.0,137.0,66.0,66.0,140.0,5.4,5.84
2867,50.829576,30.122386,0.1,0.11,7.0,7.0,9.0,11.0,70.0,70.0,120.0,121.0,57.0,57.0,138.0,34.9,4.79
2868,50.85554,30.123768,0.11,0.12,5.0,6.0,11.0,12.0,79.0,79.0,118.0,126.0,52.0,52.0,154.0,11.1,5.25
2869,50.854993,30.080178,0.1,0.1,6.0,6.0,13.0,14.0,52.0,52.0,133.0,134.0,66.0,66.0,120.0,13.6,5.74
2870,50.882024,30.123719,0.1,0.13,6.0,6.0,13.0,14.0,63.0,63.0,127.0,128.0,62.0,62.0,131.0,16.7,5.96
2871,50.908554,30.122395,0.11,0.13,5.0,5.0,12.0,13.0,83.0,83.0,121.0,126.0,56.0,56.0,142.0,25.2,4.62
2872,50.935336,30.122566,0.12,0.13,9.0,7.0,11.0,12.0,73.0,73.0,116.0,123.0,52.0,52.0,145.0,23.4,5.34
2873,50.963576,30.078535,0.11,0.17,5.0,5.0,12.0,13.0,69.0,69.0,125.0,128.0,59.0,59.0,131.0,17.3,4.86
2874,50.990691,30.081797,0.1,0.12,8.0,8.0,13.0,14.0,61.0,62.0,121.0,122.0,64.0,64.0,112.0,1.2,8.26
2875,51.01667,30.166168,0.12,0.2,7.0,7.0,11.0,12.0,68.0,69.0,112.0,110.0,56.0,55.0,126.0,15.7,4.85
2876,51.017658,30.211893,0.13,0.13,5.0,7.0,13.0,14.0,69.0,70.0,120.0,123.0,55.0,55.0,116.0,8.5,5.47
2877,51.016184,30.252025,0.1,0.11,6.0,6.0,15.0,16.0,71.0,71.0,114.0,120.0,55.0,55.0,113.0,8.3,6.49
2879,51.018467,30.338781,0.14,0.16,10.0,11.0,13.0,14.0,71.0,71.0,107.0,116.0,53.0,53.0,118.0,22.1,4.4
2880,51.017858,30.380573,0.14,0.14,20.0,20.0,13.0,14.0,61.0,60.0,97.0,114.0,54.0,54.0,112.0,5.4,6.31
2895,51.178653,29.864102,0.08,0.09,6.0,5.0,11.0,12.0,73.0,73.0,114.0,119.0,49.0,49.0,153.0,4.7,6.54
2896,51.178802,29.823794,0.09,0.1,5.0,6.0,10.0,12.0,77.0,77.0,126.0,126.0,52.0,52.0,151.0,10.2,5.26
2897,51.043914,29.466881,0.11,0.12,5.0,4.0,14.0,15.0,66.0,65.0,133.0,132.0,59.0,59.0,176.0,9.7,6.06
2898,51.043903,29.452585,0.1,0.1,5.0,4.0,18.0,19.0,59.0,59.0,132.0,131.0,63.0,63.0,171.0,3.5,7.02
2899,51.03491,29.466865,0.1,0.11,4.0,4.0,14.0,16.0,61.0,61.0,131.0,131.0,60.0,60.0,173.0,18.5,5.61
2900,51.034922,29.452603,0.11,0.11,6.0,6.0,19.0,20.0,58.0,58.0,133.0,133.0,63.0,63.0,171.0,5.2,6.72
2901,51.035521,29.438323,0.11,0.11,5.0,5.0,19.0,20.0,52.0,52.0,131.0,130.0,63.0,63.0,173.0,6.1,6.18
2902,51.025916,29.466865,0.1,0.11,4.0,4.0,17.0,19.0,59.0,59.0,128.0,129.0,61.0,61.0,171.0,11.6,5.72
2903,51.025329,29.452603,0.1,0.11,4.0,4.0,19.0,21.0,57.0,57.0,133.0,131.0,62.0,62.0,174.0,4.1,6.27
2904,51.025929,29.437371,0.12,0.12,3.0,3.0,19.0,21.0,57.0,57.0,136.0,133.0,62.0,62.0,174.0,2.1,6.97
2905,51.016923,29.452585,0.11,0.11,3.0,3.0,19.0,20.0,62.0,61.0,133.0,132.0,62.0,62.0,178.0,10.3,5.49
2906,51.016936,29.424996,0.11,0.12,4.0,4.0,14.0,15.0,62.0,61.0,136.0,136.0,62.0,62.0,174.0,4.8,6.35
2907,51.007943,29.453555,0.11,0.11,3.0,3.0,16.0,18.0,62.0,62.0,140.0,139.0,63.0,63.0,175.0,6.3,6.3
2908,51.00793,29.438306,0.11,0.12,6.0,5.0,11.0,12.0,72.0,72.0,127.0,132.0,57.0,57.0,193.0,12.6,5.31
2909,51.007943,29.423092,0.11,0.13,6.0,6.0,12.0,13.0,74.0,74.0,123.0,124.0,54.0,54.0,199.0,5.7,5.95
2910,50.998937,29.424026,0.1,0.12,7.0,7.0,12.0,14.0,64.0,64.0,129.0,129.0,62.0,63.0,170.0,2.1,7.31
2911,50.998951,29.438323,0.11,0.12,6.0,6.0,14.0,15.0,66.0,66.0,127.0,128.0,63.0,63.0,167.0,7.4,5.54
2912,50.998951,29.452603,0.1,0.12,4.0,4.0,15.0,17.0,63.0,63.0,129.0,128.0,63.0,63.0,170.0,3.5,6.65
2913,50.989943,29.452585,0.11,0.12,4.0,4.0,17.0,18.0,60.0,60.0,132.0,131.0,61.0,61.0,164.0,5.4,5.94
2914,50.989958,29.423092,0.09,0.1,5.0,5.0,16.0,17.0,63.0,63.0,135.0,134.0,61.0,61.0,168.0,4.5,6.75
2915,50.989358,29.409765,0.1,0.1,4.0,3.0,15.0,17.0,60.0,61.0,136.0,134.0,59.0,59.0,169.0,6.9,5.88
2916,50.998351,29.409765,0.11,0.11,3.0,3.0,12.0,14.0,71.0,70.0,127.0,126.0,58.0,58.0,176.0,5.8,6.29
2917,50.98095,29.409746,0.11,0.12,4.0,4.0,16.0,18.0,63.0,63.0,137.0,136.0,60.0,60.0,169.0,2.5,7.01
2918,50.971973,29.408813,0.1,0.1,3.0,3.0,13.0,15.0,69.0,69.0,136.0,137.0,60.0,60.0,173.0,6.8,6.11
2919,50.962981,29.409765,0.11,0.12,5.0,5.0,12.0,13.0,66.0,66.0,121.0,123.0,57.0,57.0,194.0,36.2,4.19
2920,50.990267,29.379044,0.12,0.13,5.0,5.0,11.0,12.0,71.0,70.0,119.0,120.0,56.0,56.0,189.0,45.0,3.87
2921,50.98095,29.395467,0.12,0.13,4.0,4.0,15.0,17.0,63.0,63.0,132.0,132.0,58.0,58.0,169.0,5.9,6.34
2922,50.971973,29.395487,0.1,0.12,3.0,3.0,14.0,15.0,64.0,64.0,129.0,129.0,61.0,61.0,179.0,5.4,6.42
2923,50.980798,29.379868,0.12,0.13,4.0,4.0,14.0,15.0,66.0,66.0,130.0,131.0,59.0,59.0,178.0,18.9,4.63
2924,50.971501,29.380142,0.11,0.13,5.0,5.0,12.0,13.0,62.0,62.0,132.0,132.0,62.0,62.0,177.0,8.8,6.25
2925,50.963029,29.379607,0.12,0.12,3.0,3.0,14.0,14.0,67.0,67.0,135.0,135.0,60.0,60.0,183.0,45.0,3.95
2926,50.953985,29.395487,0.09,0.1,4.0,4.0,14.0,15.0,66.0,67.0,132.0,131.0,59.0,59.0,178.0,6.4,6.64
2927,50.953992,29.380113,0.11,0.12,5.0,5.0,16.0,17.0,59.0,59.0,131.0,131.0,61.0,61.0,184.0,6.5,5.81
2928,50.944993,29.409765,0.13,0.13,5.0,5.0,13.0,15.0,68.0,68.0,129.0,129.0,57.0,57.0,193.0,9.5,5.61
2929,50.944993,29.395487,0.11,0.12,4.0,4.0,14.0,16.0,65.0,66.0,123.0,123.0,58.0,58.0,177.0,8.6,6.1
2930,50.944955,29.379777,0.1,0.1,3.0,3.0,17.0,19.0,62.0,62.0,132.0,134.0,63.0,63.0,177.0,2.7,6.79
2931,50.935984,29.409746,0.1,0.11,4.0,4.0,17.0,19.0,56.0,56.0,135.0,137.0,63.0,63.0,175.0,1.4,7.72
2932,50.936001,29.424044,0.11,0.12,5.0,5.0,14.0,16.0,60.0,60.0,129.0,130.0,60.0,60.0,186.0,23.1,4.38
2933,50.927008,29.452603,0.1,0.1,4.0,4.0,19.0,21.0,61.0,61.0,137.0,136.0,62.0,62.0,170.0,0.4,9.37
2934,50.927008,29.438323,0.1,0.11,3.0,4.0,20.0,22.0,61.0,61.0,137.0,136.0,62.0,62.0,173.0,5.4,6.44
2935,50.92699,29.424026,0.11,0.12,3.0,4.0,17.0,19.0,63.0,63.0,134.0,133.0,60.0,60.0,176.0,8.1,6.0
2936,50.918015,29.466881,0.11,0.12,4.0,4.0,19.0,21.0,60.0,60.0,133.0,131.0,62.0,62.0,174.0,15.4,5.14
2937,50.917416,29.452603,0.11,0.12,5.0,5.0,18.0,20.0,61.0,61.0,133.0,132.0,64.0,64.0,173.0,5.7,6.7
2938,50.918015,29.438323,0.11,0.11,3.0,3.0,18.0,20.0,62.0,62.0,131.0,130.0,64.0,64.0,176.0,9.5,5.82
2939,50.909004,29.452585,0.1,0.12,4.0,3.0,17.0,19.0,63.0,63.0,131.0,131.0,61.0,61.0,178.0,5.2,5.9
2940,50.909023,29.466881,0.1,0.12,3.0,4.0,17.0,19.0,66.0,66.0,129.0,129.0,62.0,62.0,174.0,28.4,5.04
2941,50.900031,29.438323,0.1,0.12,5.0,5.0,13.0,15.0,67.0,67.0,129.0,129.0,61.0,61.0,174.0,9.7,5.98
2942,50.90012,29.45278,0.1,0.12,7.0,7.0,13.0,14.0,70.0,69.0,123.0,123.0,56.0,56.0,195.0,19.0,5.3
2943,50.89999,29.46646,0.09,0.1,6.0,7.0,14.0,15.0,72.0,71.0,123.0,124.0,58.0,58.0,184.0,22.7,4.7
2944,50.891037,29.48116,0.11,0.11,5.0,4.0,15.0,17.0,72.0,71.0,126.0,126.0,59.0,59.0,174.0,4.2,6.2
2945,50.891017,29.466865,0.11,0.12,6.0,6.0,11.0,13.0,73.0,73.0,114.0,113.0,56.0,56.0,204.0,21.7,5.02
2946,50.891017,29.452585,0.09,0.1,4.0,4.0,12.0,14.0,66.0,66.0,123.0,124.0,60.0,60.0,188.0,18.1,5.48
2947,50.882024,29.452585,0.09,0.09,4.0,4.0,14.0,16.0,71.0,71.0,129.0,129.0,61.0,61.0,172.0,10.8,5.49
2948,50.882044,29.466881,0.09,0.1,6.0,6.0,10.0,12.0,69.0,70.0,110.0,114.0,57.0,56.0,184.0,45.0,4.35
2949,50.882044,29.494487,0.09,0.09,4.0,4.0,13.0,15.0,71.0,72.0,128.0,127.0,58.0,58.0,169.0,29.5,4.64
2950,50.873031,29.509704,0.09,0.1,7.0,7.0,11.0,12.0,78.0,79.0,118.0,123.0,54.0,54.0,185.0,35.6,4.5
2951,50.873052,29.496391,0.09,0.1,6.0,5.0,12.0,13.0,77.0,77.0,126.0,127.0,57.0,57.0,188.0,26.0,4.81
2952,50.873031,29.481144,0.08,0.09,5.0,4.0,11.0,12.0,73.0,72.0,123.0,125.0,57.0,57.0,175.0,18.6,5.27
2953,50.864038,29.481144,0.09,0.09,4.0,4.0,17.0,19.0,64.0,64.0,128.0,128.0,60.0,60.0,174.0,4.4,6.62
2954,50.86406,29.494487,0.09,0.1,7.0,7.0,13.0,14.0,66.0,65.0,121.0,122.0,61.0,61.0,176.0,17.8,5.35
2955,50.864038,29.509704,0.0,0.1,5.0,5.0,13.0,14.0,66.0,66.0,125.0,126.0,60.0,60.0,170.0,6.2,6.77
2956,50.855044,29.509704,0.09,0.1,4.0,4.0,17.0,18.0,59.0,59.0,131.0,130.0,63.0,63.0,170.0,3.9,6.62
2957,50.855044,29.495424,0.09,0.09,5.0,4.0,18.0,19.0,58.0,58.0,133.0,132.0,65.0,65.0,170.0,3.0,6.99
2958,50.846051,29.495424,0.09,0.1,5.0,4.0,18.0,19.0,56.0,56.0,134.0,132.0,64.0,64.0,166.0,5.8,5.97
2959,50.846051,29.481144,0.1,0.1,5.0,4.0,18.0,20.0,57.0,57.0,134.0,135.0,66.0,66.0,166.0,3.1,7.24
2960,50.846074,29.466881,0.1,0.11,4.0,4.0,17.0,18.0,60.0,60.0,133.0,134.0,69.0,69.0,167.0,3.5,7.55
2961,50.837058,29.495424,0.1,0.12,5.0,5.0,14.0,15.0,61.0,60.0,131.0,130.0,58.0,58.0,169.0,11.9,5.34
2962,50.837082,29.48116,0.1,0.11,4.0,4.0,16.0,18.0,62.0,62.0,137.0,138.0,63.0,63.0,163.0,5.9,5.91
2963,50.837082,29.466881,0.1,0.1,3.0,3.0,16.0,17.0,59.0,58.0,136.0,137.0,63.0,63.0,162.0,6.1,6.37
